emotion,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13
raiva,-466.1171875,47.08750534,-9.329473495,8.377160072,6.122849941,-3.68298912,2.469383001,-0.44208774,-11.77379608,2.128903627,-3.54069519,-3.952903509,4.077890873
raiva,-386.9940491,-4.024560928,-31.85960197,-9.607419968,-16.53758621,-7.085614681,-8.216528893,-5.916812897,-10.21108246,-3.706292152,-8.615572929,-8.022974014,4.120354176
raiva,-307.8255615,28.29226303,-33.72174072,-2.392777681,-15.85571575,-10.57861423,-11.11572552,-2.957041025,-11.54976845,-4.435759068,2.916805267,-11.19463348,0.258481532
raiva,-332.7133179,20.40954399,-24.7436657,-12.51873684,-15.6515646,-15.80243015,-6.951441765,-10.63504219,-7.46679306,-5.07469368,-3.823031425,-4.884597778,-3.884144068
raiva,-383.1181641,39.33478546,-15.98720264,7.07508564,3.717041254,-12.5363636,-4.048219204,-8.447647095,-17.48418617,-1.190674543,-3.714895725,-10.19080257,-3.851799488
raiva,-433.7105408,23.46034431,-14.926404,-2.214859724,-6.271778107,-12.58620167,-8.922878265,-12.80551338,-17.06344604,-2.958530664,-7.000879288,-9.483854294,-3.463102818
raiva,-403.6687317,22.19351387,-17.2759304,-3.420092106,-5.434335709,-5.546830654,-6.74200201,-7.133416653,-7.848794937,-6.435295582,-4.298810005,-4.222139835,-3.166043043
raiva,-494.3059082,33.10255432,-11.64254379,-2.266205788,-12.71741009,-9.615490913,-8.96336174,-12.09624863,-9.547087669,-2.685419321,-7.258378983,4.537061214,-5.45387888
raiva,-303.9082947,22.27492714,-20.23262978,-3.011253357,-10.55766773,-6.588676453,-16.9956131,-11.74213123,-16.09163666,-9.435908318,-2.479575872,-8.391646385,-6.020057678
raiva,-416.2880249,23.78607941,-30.84157944,-2.152659655,-19.17049789,-11.2365551,-3.394700527,-17.05279922,-6.166669846,-6.799441338,-8.149090767,-4.606155872,-11.81143188
raiva,-320.8727112,41.64487839,-13.08402348,7.565795422,-11.77968407,-3.285425186,-5.001979351,-13.22433758,-9.751685143,-5.742703915,-3.948635101,-3.210823059,-7.193122387
raiva,-465.6595459,12.01358795,-19.44304848,-7.216301441,-19.93261719,-9.41055584,-8.407402992,-19.10411644,-5.662806988,-9.245564461,-3.661598206,-4.956833363,-3.126827478
raiva,-343.5680237,30.30190468,-15.45194054,-4.36933279,-2.141797781,-9.978175163,-12.47182083,-0.419301271,-13.28293991,-9.884018898,4.130680561,-2.81317687,-3.861856937
raiva,-379.7553101,19.31459045,-36.08830261,-6.242817402,-11.7538805,-18.16023636,-3.849696875,-13.72993755,-11.14283371,0.019437009,-10.44654942,-0.60339731,7.261338711
raiva,-366.4688721,27.8602581,-17.68783379,7.012032032,3.794174194,-14.18611622,-4.950356483,-7.084774017,-13.99352455,3.927355528,-3.495290279,-5.883085251,0.369072884
raiva,-474.4263611,34.59175873,-7.443824291,6.143702984,-8.397313118,-8.85731411,6.84820652,-11.99602985,-5.288772583,-5.953012466,-4.036293983,-3.05602026,-2.69332552
raiva,-349.6708374,42.81867599,-17.76269531,-1.440505624,-2.070454836,-8.561677933,-5.427124977,-7.331298351,-1.555132151,-3.260434151,1.93749845,0.18694979,-1.572723866
raiva,-388.1479492,33.64076614,-20.0538063,-0.539158642,-14.65418911,-11.59229088,-9.567250252,-12.97213268,-12.2513504,-5.45659256,-8.447278976,-6.151444912,-6.848073483
raiva,-350.9686584,23.22684669,-8.02325058,1.132915616,-12.86761284,-5.162918568,-2.118305206,-2.65167141,-7.348711491,-9.420835495,0.573409259,-3.912302494,-4.813022614
raiva,-410.9073792,39.60380936,-13.51581573,-9.879000664,-3.478024721,-8.527061462,-1.67325449,-6.341045856,-9.218745232,2.793069124,-3.618628025,-3.350961447,-4.81873703
raiva,-321.1738281,10.13047314,-17.1176815,-8.233012199,-18.11543846,-4.48336935,-12.96782207,-6.248589516,-9.107481956,-5.899908543,-0.594066441,-5.288262367,-6.17069912
raiva,-425.3988342,25.54485703,-22.25878906,-3.477359772,-21.86202621,-13.38457584,-4.280636311,-19.71861649,-5.521125793,-7.535853863,-6.905656815,-1.497914553,-6.297994137
raiva,-423.5028687,34.41272736,-9.383769035,6.25550127,2.18409133,-8.792047501,-0.714233577,-3.531762123,-7.701311111,-2.233555794,-5.17121315,-0.132997841,-2.464221954
raiva,-445.2738953,25.88614655,-11.64935875,2.175350428,-8.994989395,-12.14275265,-2.63243556,-12.37363815,-11.14047909,4.907447338,-9.600100517,-2.985268354,-1.257246017
raiva,-438.7074585,42.74088287,-18.44658089,13.06419754,5.844322205,-2.879333019,1.253090978,-6.118626595,-12.81841183,3.195633411,-4.280478001,-5.834003448,4.892674923
raiva,-368.2921753,-1.498997808,-32.31180573,-11.24154949,-17.77093697,-4.49256897,-5.769096375,-5.829002857,-8.92115593,-4.417963505,-7.934254646,-5.873625278,2.901905775
raiva,-404.8416443,27.94775581,-21.58080101,9.363353729,-7.717538357,-12.30421543,-9.22984314,-3.673385382,-13.24259281,-4.502451897,2.741624594,-9.52541256,-0.688243389
raiva,-473.2323303,21.33482552,-10.11437798,6.507585049,-10.93502998,-5.633425713,-8.835557938,-14.49577141,-7.687581539,-8.649398804,-5.298978329,-5.679677963,-7.934989929
raiva,-376.0134583,37.20913696,-20.61379814,7.973229885,3.630531073,-14.3644743,-6.549491405,-7.63734436,-17.27586555,-1.930863023,-3.298538685,-9.284761429,-2.523698092
raiva,-444.5117493,23.55912971,-19.74517059,-3.439577103,-7.824493885,-14.59891987,-9.972017288,-15.08433342,-16.76667213,-3.025938511,-5.276126862,-11.68906116,-2.796422005
raiva,-405.9520874,23.08860588,-14.77343369,-2.690211058,-5.134328365,-8.069660187,-6.675312519,-5.995465279,-9.992630005,-7.699259758,-3.889235258,-6.669980049,-4.724087238
raiva,-490.5031128,23.53984451,-16.32825851,-0.102216408,-18.96353149,-9.061003685,-7.400506973,-12.25400543,-8.472661972,-3.595175982,-8.703730583,3.1439538,-6.532011509
raiva,-466.3939209,52.48418045,-18.62638283,13.98334789,-2.552045822,-7.073490143,-4.393045425,-3.836624384,-11.38689041,-4.736704826,-1.779164195,-6.255850315,-2.349900246
raiva,-465.6890259,28.38101196,-28.74818611,9.821620941,-17.3438015,-9.842627525,2.547555447,-16.8724041,-5.563661098,-2.413765192,-6.771934509,-4.020232677,-8.086639404
raiva,-424.8551636,46.9021225,-21.37133217,15.90880299,-8.24495697,-9.360222816,-11.72015953,-17.07783699,-10.60613918,-6.365783215,-4.710567951,-3.459905386,-4.364644051
raiva,-513.0061035,22.11504936,-25.23335648,8.531430244,-15.78914642,-10.26487064,-6.700911045,-18.41784668,-6.549927235,-3.821965933,-7.210836887,-7.635281563,-5.230890274
raiva,-503.3714294,69.65777588,-20.7949791,15.03726482,-0.809268415,-26.19612312,-5.925499916,1.419799805,-11.03579521,-2.442264795,-1.619050264,-6.982970238,-2.423103094
raiva,-580.9118652,29.7072525,-31.21161652,9.778482437,-9.742774963,-17.23303795,-3.250324965,-17.58283806,-9.386911392,3.617562532,-9.287823677,-5.790759087,-6.636381626
raiva,-526.4396362,52.82030869,-5.13504076,15.36842442,2.276733637,-9.82213974,-1.149566412,-11.37414742,-8.210529327,2.267444611,-5.050809383,-2.903229952,1.001967311
raiva,-509.4684753,32.38920975,-15.93394089,8.652625084,-5.005031586,-13.89021015,5.198797703,-12.69373417,-11.09214687,-1.332651734,-8.895438194,-6.071994781,-4.585601807
raiva,-502.6629639,59.78504562,-21.03328705,8.885676384,17.82102966,-12.08417416,-9.353543282,-1.137753367,-10.92634964,-3.809914112,-6.638861656,-5.761181355,-1.359630585
raiva,-422.8934326,30.22233391,-25.53600502,12.01500225,-11.85872269,-19.09838676,-4.305247307,-21.78128433,-15.24572468,-5.464953423,-8.349898338,-10.93524933,-6.132796764
raiva,-526.4297485,59.88703156,-4.852334023,9.015146255,-2.640956402,-4.302984238,-1.990256429,-5.753437519,-8.345736504,-5.304151535,1.810196757,-4.376862049,-3.083524227
raiva,-489.0733032,28.66020966,-19.28820419,1.41460216,-8.374975204,-12.95927143,-2.943401814,-12.43218327,-12.67840385,-1.10684514,-7.172728062,-1.435151577,-6.880832195
raiva,-564.9517212,57.79531479,-11.69083595,11.17982006,0.574715555,-2.729385376,-9.213593483,-4.846259117,-15.69569969,-2.820192814,2.534076691,-9.165745735,3.751988649
raiva,-535.1851807,37.13528442,-21.94695282,1.883379459,-18.95294189,-10.53819466,-1.197743058,-13.99732876,-3.978423595,-6.133127689,-5.709549904,-8.483488083,-5.589363098
raiva,-506.9048157,59.27277374,-14.59141159,16.93416405,8.08953476,-8.374067307,3.548437119,-0.801102042,-11.7561903,5.713764191,-2.479808807,-3.459882021,-2.57226038
raiva,-557.5582886,43.39229202,-21.95131111,11.29668331,-6.139847755,-14.06984901,-12.90151882,-13.05340481,-13.43305683,2.617199183,-11.07044888,-10.9364748,0.710552633
raiva,-437.4606934,53.24461746,-26.19821548,16.46465111,4.20168829,-5.508410454,1.693032503,-8.000042915,-14.31828022,7.008819103,-8.126046181,-1.672918677,6.738109112
raiva,-517.355835,55.09970093,-21.28314781,7.868304253,-3.455368996,-8.997106552,-2.544183731,-3.881804228,-17.06821251,-1.438789368,1.932747722,-8.095862389,0.457954943
raiva,-473.9261475,11.8550272,-23.72714424,-3.436498165,-21.34469795,-13.13307858,-1.749310851,-19.3272686,-8.549912453,-4.407592773,-12.03669071,-1.2327528,-11.47170258
raiva,-409.4414673,48.66291809,-18.1105938,6.693941116,0.935422778,-13.21147156,-17.02156448,0.367988408,-25.65712166,-7.773171902,2.293095112,-9.51303196,-5.814815044
raiva,-426.148468,20.96290398,-25.12012672,-3.832328796,-10.96436882,-19.19315529,-7.591965675,-10.61613941,-21.60578918,-3.643843889,-6.087443829,-18.04131699,-8.490884781
raiva,-448.4768372,54.2244339,-20.91288185,8.974271774,2.380354404,-8.215086937,-6.293053627,-5.577550888,-11.42899513,-7.57226038,-0.465653658,-7.941699982,-1.922764182
raiva,-535.0557251,30.77254677,-20.71393776,-1.189165711,-16.06480598,-12.74014759,-7.499792576,-12.66062546,-9.955947876,-2.832158089,-10.1534071,0.446820825,-10.10057831
raiva,-467.4880066,47.7394104,-16.40146446,12.98925591,-5.624348164,-10.17126274,-5.769127846,-5.308728695,-13.39492035,-3.337727785,-3.852718115,-5.079277515,-2.41553092
raiva,-463.9054565,27.92328262,-30.54478645,9.276013374,-15.55997276,-15.99471378,3.277130842,-15.88947392,-7.84505415,-1.170058131,-9.53366375,-0.483091563,-8.112705231
raiva,-423.6893921,46.57437515,-19.44736671,14.16191101,-7.390804768,-9.938040733,-15.07565212,-17.88991356,-11.03918552,-9.262664795,-5.95198822,-4.798769951,-6.103817463
raiva,-496.2627258,22.38244629,-21.11013031,9.02619648,-14.77016544,-7.962112904,-2.80815053,-15.09529877,-5.490812778,-6.79760313,-5.877462864,-4.108194828,-6.506210327
raiva,-488.5491943,70.90882111,-26.38301659,17.07160187,5.695611954,-24.93924713,-8.630135536,-2.391422749,-7.203043938,-3.06445837,-1.351812601,-6.116693497,0.094117485
raiva,-550.9224243,33.23173523,-38.47659302,11.92368698,-7.311319351,-18.02986908,-5.300742626,-20.66690826,-6.596586227,4.831487179,-10.12323856,-4.61360693,-7.71987772
raiva,-539.1608887,63.56970978,-6.337230682,15.59093285,4.847862244,-15.05846405,-6.703913689,-8.142074585,-9.588427544,1.719242811,-6.444553375,-4.335919857,2.508525133
raiva,-496.4737549,34.93693924,-13.80333042,12.02705765,-7.58034277,-12.56629467,7.807665825,-9.690732956,-7.503696918,-0.214841709,-6.236863136,-2.50480175,-0.671519935
raiva,-520.6981201,62.36672592,-24.05355644,10.04634571,15.22953701,-12.75671005,-6.993152142,-1.80424428,-11.61324787,-3.994666338,-6.181180477,-5.271578312,0.257113665
raiva,-413.9761658,35.02489853,-29.99850655,9.70516777,-11.36802483,-18.58380127,-6.740512371,-26.54834747,-14.79446983,-3.098426819,-10.77887344,-7.007936954,-7.657869339
raiva,-523.5584717,61.92180252,-2.986874104,11.2678566,-0.894710898,-3.225784063,0.104229018,-3.749828815,-8.600377083,-6.716307163,4.761454105,-4.4266572,-1.042238116
raiva,-514.6060181,22.62411499,-14.9367075,2.320345402,-8.413349152,-10.44117832,-3.561133623,-14.28356361,-11.55095673,1.9780792,-9.261535645,-1.817051888,-7.811649799
raiva,-538.722229,54.06982803,-17.78369141,15.53729153,-0.664820313,-3.642148018,-10.15502262,-8.245018005,-18.21487045,-1.896335363,4.96718502,-11.59871006,5.138799191
raiva,-525.2716675,29.38253212,-32.47557068,4.202147007,-22.51278114,-11.593894,-4.696651459,-16.70451164,-1.974224091,-7.851196289,-7.842064857,-5.48939991,-9.553005219
raiva,-434.115448,47.6811676,-16.67710686,11.02413559,8.567243576,-12.55113983,-0.894207597,3.96559763,-12.41981888,-0.04999686,-4.128938198,-1.440734506,0.117763028
raiva,-557.8932495,42.42689133,-14.20611382,9.503825188,-3.158316851,-11.5210762,-9.113480568,-11.33379936,-11.65344143,2.585252047,-11.2438364,-8.001704216,0.759122193
raiva,-413.7697449,51.76788712,-21.65633392,9.038141251,4.476494789,-8.795700073,0.265654057,-5.839909077,-17.077528,7.618391037,-6.577125549,-5.420919418,5.951616287
raiva,-490.6757507,53.83603287,-25.07320786,8.800724983,-0.890363038,-12.10759735,-0.678055048,-1.358730555,-15.92319965,-3.836506844,4.660460949,-7.145480156,1.654955864
raiva,-482.0687256,13.54766846,-27.86336517,-1.188761353,-21.35851669,-13.11894894,-1.616885424,-18.390131,-7.865383625,-1.326819301,-14.55405521,-2.761271238,-8.93863678
raiva,-396.8082275,48.2983284,-23.174366,10.13711166,-0.371480525,-13.2505312,-16.7955246,2.851034403,-28.5303421,-5.403727531,3.010283232,-11.19750118,-5.486983776
raiva,-445.1659851,21.7744751,-19.96966171,-1.524452806,-7.721321106,-17.44721222,-7.76356554,-10.50857258,-20.7105484,-2.985754967,-8.562091827,-17.23404121,-8.141265869
raiva,-499.4407959,56.6762085,-16.62018967,7.946209908,4.639670372,-10.17325497,-2.033174276,-8.317957878,-9.410286903,-7.483254433,-4.006094456,-6.388119221,-0.334682584
raiva,-480.6834412,24.07401657,-22.68442917,-3.865373135,-17.82769394,-16.47876358,-10.27634144,-13.0618515,-11.07893658,-1.353731394,-12.34765244,1.167112112,-10.02084446
raiva,-457.2520142,43.44229126,-15.46463013,12.10891342,-1.65486753,-7.811264515,-8.352280617,-4.507375717,-19.30747795,-2.744012356,-3.7172153,-5.935275078,-0.840475798
raiva,-470.745575,21.7302742,-36.79618073,5.786584377,-16.27030945,-15.89871502,-0.91212827,-19.54943085,-10.42181206,0.926515996,-14.66920471,-3.133859396,-11.72244167
raiva,-404.840332,46.3549614,-22.91430855,14.89079952,-14.50949574,-9.164639473,-13.1915369,-22.59254074,-7.200622082,-11.06166172,-6.895276546,-3.642928123,-3.968062162
raiva,-495.3054504,17.57313919,-20.95311165,6.368975639,-14.80696774,-11.39813614,-5.873193264,-17.99608231,-8.646422386,-8.029416084,-7.464888096,-8.446699142,-8.00518322
raiva,-551.168335,76.40720367,-1.770828128,16.1476059,1.054698467,-15.02640057,-0.496078283,-2.923438311,-5.112934589,-2.781168461,-0.415845394,-4.417328358,-1.861180902
raiva,-559.9134521,31.14076424,-38.46884918,5.237605572,-8.819357872,-19.55965805,-5.596044064,-17.87699509,-8.063591003,4.323991299,-14.01106167,-3.649431944,-7.968857288
raiva,-515.2046509,45.68405914,-12.29457092,15.43173885,3.356268406,-19.77219582,-5.104743004,-13.8725462,-11.85680676,-0.949307203,-7.490337372,-5.074721813,3.802097797
raiva,-530.3299561,29.859375,-11.50212383,6.239330292,-4.447846889,-13.43920231,7.194836617,-13.61388683,-5.616633415,-0.946395099,-7.729410172,-3.20984602,-4.355628014
raiva,-504.0230713,49.68907547,-18.91895294,7.379282951,11.45913696,-6.384984493,-7.862456799,-6.342033863,-14.3283968,-4.709106445,-4.749032021,-6.577608585,-3.14832592
raiva,-449.4510803,28.53985786,-20.5067234,4.303360462,-5.077457905,-10.9616785,-9.998621941,-25.7173214,-11.80430508,-0.398099035,-9.198420525,-10.45022011,-2.914853573
raiva,-511.4777832,51.69560623,2.711473703,11.72972393,-2.730131388,-0.387787491,-1.487252831,-3.367745638,-8.65784359,-8.676230431,3.318316698,-4.672443867,-2.381620407
raiva,-521.3502808,28.41236877,-19.27985764,-0.826797545,-6.979370117,-13.06239319,-6.464975357,-14.53500175,-15.31156349,-0.447146505,-8.967541695,-6.148307323,-7.327190399
raiva,-538.0772705,48.05885696,-16.72496986,15.67502213,-1.634161353,-6.396430492,-14.14116859,-8.919315338,-19.58649063,-4.266582966,1.802418828,-11.41253567,3.685889482
raiva,-546.4796753,30.59428978,-20.42551994,2.884447575,-16.89818192,-13.33651257,-5.006483555,-20.27002525,-3.630996227,-6.960924149,-7.206178665,-8.904618263,-6.565722942
raiva,-477.7536316,48.45087814,-12.32047844,12.60998631,6.224585533,-13.58592033,-0.259638488,-1.910427451,-10.84745598,3.113431215,-5.223121643,-0.118243486,-2.860981464
raiva,-559.8822632,42.89480591,-16.24427795,10.26195812,-6.547897339,-10.43040466,-13.64707184,-15.93225956,-12.88023472,6.09271574,-14.90304947,-10.12661552,2.885853291
raiva,-401.6777649,44.03800201,-21.60394859,10.25337601,1.092280626,0.499383777,-3.595332146,-9.500411987,-17.01313019,4.227816105,-5.732785225,-5.893965721,7.673368454
raiva,-514.3959351,57.15456772,-30.07277298,12.02313995,-2.58642149,-8.080496788,-4.9159832,-8.69476223,-18.06149673,3.676945925,-1.884771824,-8.994176865,6.067069054
raiva,-529.937561,3.314596891,-22.95602989,-4.808110714,-19.39985847,-12.76484776,-8.71968174,-19.86726952,-7.852245808,-1.73158133,-12.64103699,-4.187111378,-10.98963928
raiva,-408.7501526,44.61621475,-18.03051758,10.42154503,0.587680876,-11.76385689,-16.42599297,1.530101657,-26.95057106,-5.145751953,1.757519603,-10.13179588,-4.747756004
raiva,-480.1914673,20.73251915,-13.34013081,-5.163579941,-11.5690136,-15.36013031,-7.850916862,-13.75578594,-17.64052773,-3.180088043,-9.486856461,-14.967309,-6.981971741
raiva,-460.9671021,46.64660263,-14.49936295,4.204133987,3.601945162,-9.583910942,-6.289405346,-7.787463188,-13.18781281,-6.281380653,-1.957398057,-6.578884125,-3.145722628
raiva,-483.4136353,22.62827492,-17.78391266,-9.248127937,-16.2639637,-11.29343796,-11.82846546,-12.1695118,-10.37680817,-4.465610027,-11.70278358,-0.383243918,-12.84247494
raiva,-442.3791199,44.98389816,-14.64134312,11.90160751,-5.423913479,-7.922111988,-8.339763641,-3.549480677,-14.93471336,-9.731574059,-2.623975515,-8.627430916,-1.608721495
raiva,-445.0845947,20.13121414,-27.65408897,5.273113728,-14.69960499,-16.09164047,-1.676815271,-19.39169502,-8.855136871,-2.99668169,-12.52268982,-5.654087067,-11.54499531
raiva,-422.2651367,48.13198853,-25.85383987,17.39594078,-4.066713333,-11.61252022,-12.88148499,-19.41007614,-11.21909237,-8.215579987,-11.28147125,-4.645647526,-3.821081161
raiva,-524.1575317,21.54019165,-23.68382454,6.125566006,-15.44859409,-9.721363068,-5.133082867,-16.43863487,-7.262033463,-7.085281849,-6.74732399,-7.667395115,-6.673522472
raiva,-509.5332336,74.05575562,-13.17347431,13.44004536,-4.664028168,-25.1451149,-1.837129593,-1.653692484,-8.296522141,-4.010426521,0.279132545,-7.101326466,-2.974817276
raiva,-556.9286499,27.82933617,-39.82471848,4.910159588,-12.63116837,-22.4054203,-5.853850365,-15.58561611,-6.58713913,2.898139,-12.54654884,-3.697635651,-9.862091064
raiva,-534.7434692,59.40928268,-17.23747063,17.76638412,2.005163193,-18.61922836,-11.25967121,-13.51700497,-12.06513786,-2.008041859,-5.944106102,-3.709252119,1.252266765
raiva,-516.6859131,24.95087433,-14.95452785,6.499889851,-7.358281136,-16.42781448,4.438128471,-14.65612888,-7.49617672,-1.944298744,-7.547803402,-3.071115494,-4.905210018
raiva,-532.4611206,54.03760147,-21.66424751,11.74519539,14.63745117,-5.903570652,-7.444860458,-4.549959183,-15.13783169,-2.982913256,-3.51950717,-7.359287262,-1.949963212
raiva,-458.1849365,30.47241402,-22.39487839,6.254514694,-9.610965729,-16.33319283,-8.144604683,-24.70350838,-8.259685516,-3.071781635,-10.56641102,-7.695135593,-4.268923759
